mode,text,pref_path,rej_path,rp,rr,correct
T2A,"Emotional orchestral piece with strings and electric guitar, creating a cinematic and sombre atmosphere.",data/evaluation/rm/musicprefs/wav/457_0.wav,data/evaluation/rm/musicprefs/wav/457_1.wav,-14.771829605102539,-17.461301803588867,1
T2A,"A piano arpeggio melody with reverb and environmental sounds, suitable for amateur video intros or outros.",data/evaluation/rm/musicprefs/wav/458_1.wav,data/evaluation/rm/musicprefs/wav/458_0.wav,-13.85661506652832,-14.477472305297852,1
T2A,"Aggressive hard rock instrumental with distorted guitar riffs, rock percussion, and bass guitar root notes.",data/evaluation/rm/musicprefs/wav/461_1.wav,data/evaluation/rm/musicprefs/wav/461_0.wav,-13.908531188964844,-16.32040023803711,1
T2A,"Acoustic guitar and harmonica create a folksy atmosphere, reminiscent of a campfire gathering.",data/evaluation/rm/musicprefs/wav/462_0.wav,data/evaluation/rm/musicprefs/wav/462_1.wav,-13.422601699829102,-12.719049453735352,0
T2A,"Aggressive hard rock instrumental with distorted guitar riffs, rock percussion, and bass guitar root notes.",data/evaluation/rm/musicprefs/wav/463_0.wav,data/evaluation/rm/musicprefs/wav/463_1.wav,-14.164562225341797,-14.542354583740234,1
T2A,Bass guitar instrumental with a groovy high-pitched lick followed by a rock and roll pattern played in different sequences.,data/evaluation/rm/musicprefs/wav/465_1.wav,data/evaluation/rm/musicprefs/wav/465_0.wav,-15.148475646972656,-16.594200134277344,1
T2A,"Jazzy instrumental with lively trumpets, groovy bass lines, infectious drumming, and ambient sound effects.",data/evaluation/rm/musicprefs/wav/466_1.wav,data/evaluation/rm/musicprefs/wav/466_0.wav,-13.224655151367188,-11.868945121765137,0
T2A,"Traditional music played on three didgeridoos with a percussive rhythm and alternating melody, featuring a tambourine halfway through.",data/evaluation/rm/musicprefs/wav/467_0.wav,data/evaluation/rm/musicprefs/wav/467_1.wav,-16.604230880737305,-16.532119750976562,0
T2A,"A piano arpeggio melody with reverb and environmental sounds, suitable for amateur video intros or outros.",data/evaluation/rm/musicprefs/wav/468_0.wav,data/evaluation/rm/musicprefs/wav/468_1.wav,-12.407763481140137,-13.045825958251953,1
T2A,Melancholic instrumental theme from a movie soundtrack with a mellow synth tune.,data/evaluation/rm/musicprefs/wav/470_0.wav,data/evaluation/rm/musicprefs/wav/470_1.wav,-14.255154609680176,-13.67953872680664,0
T2A,"A lively folk tune with violins leading the melody, celli playing chords, brass section playing a countermelody, and shakers providing rhythm.",data/evaluation/rm/musicprefs/wav/472_0.wav,data/evaluation/rm/musicprefs/wav/472_1.wav,-13.649258613586426,-14.949217796325684,1
T2A,"Romantic acoustic guitar melody with delay and reverb effects, fingerpicking, and descending notes.",data/evaluation/rm/musicprefs/wav/474_1.wav,data/evaluation/rm/musicprefs/wav/474_0.wav,-14.015339851379395,-13.276349067687988,0
T2A,"Orchestral music with emotional and passionate wide violin melody and low cello, reminiscent of old cartoons.",data/evaluation/rm/musicprefs/wav/475_0.wav,data/evaluation/rm/musicprefs/wav/475_1.wav,-14.243627548217773,-13.990854263305664,0
T2A,"Live recording of a mellow hip hop song with a relaxed drum beat and bassline, featuring live DJ scratching.",data/evaluation/rm/musicprefs/wav/476_0.wav,data/evaluation/rm/musicprefs/wav/476_1.wav,-14.788201332092285,-14.992227554321289,1
T2A,Playful melody played on glockenspiel with electronic accompaniment featuring bass notes and chords.,data/evaluation/rm/musicprefs/wav/477_0.wav,data/evaluation/rm/musicprefs/wav/477_1.wav,-13.461992263793945,-13.928406715393066,1
T2A,"Electronic music with a repeating seven-note pattern played on a synth with delay and reverb effects, suitable for video game background music.",data/evaluation/rm/musicprefs/wav/478_0.wav,data/evaluation/rm/musicprefs/wav/478_1.wav,-15.128511428833008,-15.776602745056152,1
T2A,Recording of an electric guitar playing a chord and blues licks with a clean and compressed tone.,data/evaluation/rm/musicprefs/wav/479_1.wav,data/evaluation/rm/musicprefs/wav/479_0.wav,-17.204750061035156,-14.313923835754395,0
T2A,"Slow instrumental with bass, guitar, violin, and Arabic horn playing a melancholic melody.",data/evaluation/rm/musicprefs/wav/480_0.wav,data/evaluation/rm/musicprefs/wav/480_1.wav,-13.207010269165039,-16.18924903869629,1
T2A,"Intense rock song with overdriven electric guitars, powerful drums, and a breakdown section.",data/evaluation/rm/musicprefs/wav/482_1.wav,data/evaluation/rm/musicprefs/wav/482_0.wav,-11.531981468200684,-12.476472854614258,1
T2A,"Classical Carnatic instrumental with medium tempo, tabla percussion, and stringed instruments playing harmony.",data/evaluation/rm/musicprefs/wav/484_1.wav,data/evaluation/rm/musicprefs/wav/484_0.wav,-13.538213729858398,-15.0287504196167,1
T2A,"Live rock performance with electric guitar, bass guitar, and drums, but with poor audio quality.",data/evaluation/rm/musicprefs/wav/486_0.wav,data/evaluation/rm/musicprefs/wav/486_1.wav,-13.34985065460205,-14.699575424194336,1
T2A,Passionate and emotional harpsichord cover of a classical song.,data/evaluation/rm/musicprefs/wav/489_1.wav,data/evaluation/rm/musicprefs/wav/489_0.wav,-17.456531524658203,-14.555641174316406,0
T2A,A digital lullaby melody with amateur recording.,data/evaluation/rm/musicprefs/wav/490_1.wav,data/evaluation/rm/musicprefs/wav/490_0.wav,-14.430480003356934,-13.547616004943848,0
T2A,"Energetic drum solo with double pedal kick, punchy snare, shimmering cymbals, and boomy toms in a mono recording.",data/evaluation/rm/musicprefs/wav/491_1.wav,data/evaluation/rm/musicprefs/wav/491_0.wav,-16.603805541992188,-14.62215518951416,0
T2A,A loud and distorted shofar tone recorded in mono.,data/evaluation/rm/musicprefs/wav/492_1.wav,data/evaluation/rm/musicprefs/wav/492_0.wav,-16.798521041870117,-16.42220687866211,0
T2A,"A passionate acoustic guitar melody with chill electric guitar licks and buzzy bass guitar, accompanied by wooden percussive playback and a noisy recording.",data/evaluation/rm/musicprefs/wav/494_1.wav,data/evaluation/rm/musicprefs/wav/494_0.wav,-14.990708351135254,-15.406435012817383,1
T2A,Electronic drum sounds played freely with low fidelity and instrumental quality.,data/evaluation/rm/musicprefs/wav/495_1.wav,data/evaluation/rm/musicprefs/wav/495_0.wav,-15.198816299438477,-17.696578979492188,1
T2A,Instrumental with medium tempo and improvised percussion playing steady rhythm and rattling sounds.,data/evaluation/rm/musicprefs/wav/497_1.wav,data/evaluation/rm/musicprefs/wav/497_0.wav,-17.100263595581055,-15.002477645874023,0
T2A,"Live rock performance with electric guitar, bass guitar, and drums, but with poor audio quality.",data/evaluation/rm/musicprefs/wav/498_1.wav,data/evaluation/rm/musicprefs/wav/498_0.wav,-14.09657096862793,-14.197295188903809,1
T2A,"Folk tune with accordion, bass, guitar, and violin playing an ascending melody in waltz time.",data/evaluation/rm/musicprefs/wav/499_0.wav,data/evaluation/rm/musicprefs/wav/499_1.wav,-12.991214752197266,-13.566476821899414,1
T2A,Electronic drum sounds played freely with low fidelity and instrumental quality.,data/evaluation/rm/musicprefs/wav/500_1.wav,data/evaluation/rm/musicprefs/wav/500_0.wav,-15.201207160949707,-13.89089584350586,0
T2A,"Emotional orchestral piece with strings and electric guitar, creating a cinematic and sombre atmosphere.",data/evaluation/rm/musicprefs/wav/501_1.wav,data/evaluation/rm/musicprefs/wav/501_0.wav,-14.116863250732422,-15.919995307922363,1
T2A,"A conga percussion rhythm played in 6/8 time, recorded in mono with background noise.",data/evaluation/rm/musicprefs/wav/502_1.wav,data/evaluation/rm/musicprefs/wav/502_0.wav,-16.328693389892578,-15.59843635559082,0
T2A,"A melodic and emotional duet with piano, electric guitar, drums, and synthesizer arrangements that could be suitable for children.",data/evaluation/rm/musicprefs/wav/503_1.wav,data/evaluation/rm/musicprefs/wav/503_0.wav,-13.108766555786133,-12.684209823608398,0
T2A,"A short string melody accompanied by background noises of wind, goat and low horns, suitable for a war/adventure video-game.",data/evaluation/rm/musicprefs/wav/504_0.wav,data/evaluation/rm/musicprefs/wav/504_1.wav,-13.646397590637207,-14.864048957824707,1
T2A,"Passionate electric guitar solo over groovy bass, tambourine, and percussion creates a funky sound.",data/evaluation/rm/musicprefs/wav/505_1.wav,data/evaluation/rm/musicprefs/wav/505_0.wav,-16.816043853759766,-15.689114570617676,0
T2A,"A passionate acoustic guitar melody with chill electric guitar licks and buzzy bass guitar, accompanied by wooden percussive playback and a noisy recording.",data/evaluation/rm/musicprefs/wav/506_1.wav,data/evaluation/rm/musicprefs/wav/506_0.wav,-12.724085807800293,-17.709636688232422,1
T2A,"Energetic Somali pop music with layered keyboard melodies and electronic drum beat, suitable for a sit-com opening theme.",data/evaluation/rm/musicprefs/wav/507_0.wav,data/evaluation/rm/musicprefs/wav/507_1.wav,-14.154343605041504,-13.714496612548828,0
T2A,Slow electric guitar instrumental with a solo riff and background noise.,data/evaluation/rm/musicprefs/wav/508_0.wav,data/evaluation/rm/musicprefs/wav/508_1.wav,-12.839664459228516,-16.118722915649414,1
T2A,"Groovy instrumental jam piece played on an acoustic guitar with percussive slap technique, suitable for an advertisement jingle.",data/evaluation/rm/musicprefs/wav/509_1.wav,data/evaluation/rm/musicprefs/wav/509_0.wav,-16.88480567932129,-14.32077693939209,0
T2A,"Electronic track with a prominent synth bass, muffled drums, and a busy offbeat sound effect.",data/evaluation/rm/musicprefs/wav/510_0.wav,data/evaluation/rm/musicprefs/wav/510_1.wav,-15.35688591003418,-15.564918518066406,1
T2A,"An instrumental piece with gamelan lead and hand percussion, featuring medium tempo, melodic sounds, and harmony from metal bowls or plates.",data/evaluation/rm/musicprefs/wav/511_0.wav,data/evaluation/rm/musicprefs/wav/511_1.wav,-14.70849609375,-15.264899253845215,1
T2A,"Electronic track with a prominent synth bass, muffled drums, and a busy offbeat sound effect.",data/evaluation/rm/musicprefs/wav/512_0.wav,data/evaluation/rm/musicprefs/wav/512_1.wav,-15.35688591003418,-15.719100952148438,1
T2A,Movie soundtrack with eerie violin harmonies and sound effects of destruction and chaos.,data/evaluation/rm/musicprefs/wav/514_0.wav,data/evaluation/rm/musicprefs/wav/514_1.wav,-14.05579948425293,-17.11611557006836,1
T2A,"A passionate acoustic guitar melody with chill electric guitar licks and buzzy bass guitar, accompanied by wooden percussive playback and a noisy recording.",data/evaluation/rm/musicprefs/wav/518_0.wav,data/evaluation/rm/musicprefs/wav/518_1.wav,-13.71313762664795,-17.709636688232422,1
T2A,Repetitive instrumental with medium tempo and acoustic guitar playing a monotone.,data/evaluation/rm/musicprefs/wav/519_1.wav,data/evaluation/rm/musicprefs/wav/519_0.wav,-16.83687400817871,-13.730170249938965,0
T2A,"Live performance of a passionate and easygoing folk song with accordion, acoustic guitar, bass, drums, saxophone and trumpet.",data/evaluation/rm/musicprefs/wav/521_1.wav,data/evaluation/rm/musicprefs/wav/521_0.wav,-17.25585174560547,-14.353199005126953,0
T2A,"A short string melody accompanied by background noises of wind, goat and low horns, suitable for a war/adventure video-game.",data/evaluation/rm/musicprefs/wav/522_1.wav,data/evaluation/rm/musicprefs/wav/522_0.wav,-15.828110694885254,-17.528011322021484,1
T2A,"A conga percussion rhythm played in 6/8 time, recorded in mono with background noise.",data/evaluation/rm/musicprefs/wav/523_0.wav,data/evaluation/rm/musicprefs/wav/523_1.wav,-14.844897270202637,-16.34532928466797,1
T2A,"An instrumental with a medium tempo featuring a beginner playing the banjo, but with poor audio quality.",data/evaluation/rm/musicprefs/wav/524_1.wav,data/evaluation/rm/musicprefs/wav/524_0.wav,-10.460229873657227,-10.356367111206055,0
T2A,"A cheerful and playful melody played on a banjo with arpeggios and strumming, recorded in low quality.",data/evaluation/rm/musicprefs/wav/525_1.wav,data/evaluation/rm/musicprefs/wav/525_0.wav,-11.822957992553711,-12.339071273803711,1
T2A,Classical melody played on an acoustic guitar using fingerstyle with a lot of reverb.,data/evaluation/rm/musicprefs/wav/527_1.wav,data/evaluation/rm/musicprefs/wav/527_0.wav,-13.728630065917969,-13.776704788208008,1
T2A,Electronic shuffle music with a telephone sound effect and drum & bass influence.,data/evaluation/rm/musicprefs/wav/528_1.wav,data/evaluation/rm/musicprefs/wav/528_0.wav,-16.705677032470703,-16.20829200744629,0
T2A,Electronic shuffle music with a telephone sound effect and drum & bass influence.,data/evaluation/rm/musicprefs/wav/529_0.wav,data/evaluation/rm/musicprefs/wav/529_1.wav,-15.853208541870117,-16.20829200744629,1
T2A,"Sophisticated jazz piece with saxophone solo, tuba bass line, electric guitar chords, and acoustic drums playing rhythm.",data/evaluation/rm/musicprefs/wav/530_0.wav,data/evaluation/rm/musicprefs/wav/530_1.wav,-13.803828239440918,-13.136086463928223,0
T2A,"Drum cover of a pop song with energetic tom rolls, shimmering cymbals, and punchy kick and snare hits.",data/evaluation/rm/musicprefs/wav/531_0.wav,data/evaluation/rm/musicprefs/wav/531_1.wav,-16.986026763916016,-13.761438369750977,0
T2A,"Relaxing instrumental with piano and French horn, featuring an ascending progression and arpeggiated chords.",data/evaluation/rm/musicprefs/wav/532_0.wav,data/evaluation/rm/musicprefs/wav/532_1.wav,-13.183298110961914,-14.272817611694336,1
T2A,"An instrumental folk tune with a banjo and violin playing the melody simultaneously, evoking a western movie atmosphere.",data/evaluation/rm/musicprefs/wav/533_1.wav,data/evaluation/rm/musicprefs/wav/533_0.wav,-13.995758056640625,-13.634624481201172,0
T2A,Slow electric guitar instrumental with a solo riff and background noise.,data/evaluation/rm/musicprefs/wav/534_0.wav,data/evaluation/rm/musicprefs/wav/534_1.wav,-13.753369331359863,-16.118722915649414,1
T2A,Passionate vintage Middle Eastern song with a simple instrumental featuring violins and drums.,data/evaluation/rm/musicprefs/wav/535_0.wav,data/evaluation/rm/musicprefs/wav/535_1.wav,-14.667841911315918,-14.311468124389648,0
T2A,Movie soundtrack with eerie violin harmonies and sound effects of destruction and chaos.,data/evaluation/rm/musicprefs/wav/536_0.wav,data/evaluation/rm/musicprefs/wav/536_1.wav,-15.706792831420898,-15.567498207092285,0
T2A,A serious and complex timpani solo with rolls and rhythms played on two drums.,data/evaluation/rm/musicprefs/wav/537_1.wav,data/evaluation/rm/musicprefs/wav/537_0.wav,-17.711997985839844,-16.575000762939453,0
T2A,"Electronic soundscape created by a theremin with no melody or vocals, suitable for sci-fi movie soundtracks.",data/evaluation/rm/musicprefs/wav/538_0.wav,data/evaluation/rm/musicprefs/wav/538_1.wav,-15.567808151245117,-17.03628921508789,1
T2A,"Relaxing instrumental with piano and French horn, featuring an ascending progression and arpeggiated chords.",data/evaluation/rm/musicprefs/wav/539_1.wav,data/evaluation/rm/musicprefs/wav/539_0.wav,-15.057109832763672,-13.0007963180542,0
T2A,"Upbeat funk song with two guitars, fast percussion, and a continuous bass pattern, recorded live with crowd noise.",data/evaluation/rm/musicprefs/wav/540_1.wav,data/evaluation/rm/musicprefs/wav/540_0.wav,-16.63614273071289,-13.371692657470703,0
T2A,Fast-paced blues instrumental rock song with aggressive acoustic guitar strumming and a mix of open and palm-muted techniques.,data/evaluation/rm/musicprefs/wav/541_1.wav,data/evaluation/rm/musicprefs/wav/541_0.wav,-17.404369354248047,-16.24492645263672,0
